CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15525,2,3,716.97,5,3,3,11,Potential
15526,33,2,148.44,3,3,1,7,Regular
15527,19,8,2411.68,4,5,5,14,High Value
15528,254,1,229.33,1,1,1,3,Hibernating
15529,23,11,3932.6,4,5,5,14,High Value
15530,22,4,1497.31,4,4,4,12,High Value
15531,8,2,1972.39,5,3,4,12,Potential
15532,25,4,1490.98,4,4,4,12,High Value
15533,19,3,746.92,4,3,3,10,Potential
15535,173,4,426.4,2,4,2,8,Regular
15537,163,1,110.92,2,1,1,4,Hibernating
15539,7,1,538.46,5,1,3,9,New
15540,11,1,213.3,5,1,1,7,New
15541,114,1,85.13,2,1,1,4,Hibernating
15543,288,1,127.86,1,1,1,3,Hibernating
15544,9,9,3542.51,5,5,5,15,High Value
15545,54,2,288.97,3,3,2,8,Regular
15547,7,14,4910.6,5,5,5,15,High Value
15549,77,3,1640.21,2,3,4,9,At Risk
15550,4,4,575.63,5,4,3,12,Loyal
15551,37,1,436.06,3,1,2,6,Regular
15552,217,1,90.12,1,1,1,3,Hibernating
15553,60,1,428.93,3,1,2,6,Regular
15554,278,1,217.2,1,1,1,3,Hibernating
15555,12,16,4745.75,5,5,5,15,High Value
15556,24,1,279.77,4,1,2,7,New
15557,29,1,468.91,4,1,2,7,New
15561,12,4,722.74,5,4,3,12,Loyal
15562,352,1,134.55,1,1,1,3,Hibernating
15563,22,3,1310.69,4,3,4,11,Potential
15565,50,2,173.16,3,3,1,7,Regular
15567,19,1,186.01,4,1,1,6,New
15568,3,3,758.29,5,3,3,11,Potential
15569,104,5,1375.71,2,4,4,10,At Risk
15570,7,12,4093.27,5,5,5,15,High Value
15571,12,4,650.43,5,4,3,12,Loyal
15572,5,7,2533.42,5,5,5,15,High Value
15573,32,2,583.24,4,3,3,10,Potential
15574,178,4,675.64,2,4,3,9,At Risk
15576,38,1,921.37,3,1,4,8,Regular
15577,151,3,258.88,2,3,2,7,Regular
15578,162,1,127.1,2,1,1,4,Hibernating
15579,69,2,327.6,3,3,2,8,Regular
15581,156,10,717.43,2,5,3,10,At Risk
15582,25,3,682.91,4,3,3,10,Potential
15584,24,4,718.36,4,4,3,11,Loyal
15585,177,1,455.3,2,1,2,5,Hibernating
15587,50,4,913.68,3,4,4,11,Loyal
15589,256,3,456.58,1,3,2,6,Regular
15592,47,1,388.58,3,1,2,6,Regular
15593,71,1,199.8,3,1,1,5,Regular
15594,16,5,1767.53,4,4,4,12,High Value
15596,101,5,1343.34,2,4,4,10,At Risk
15597,35,1,315.72,3,1,2,6,Regular
15598,53,1,235.68,3,1,1,5,Regular
15599,27,2,761.74,4,3,3,10,Potential
15601,11,14,6745.36,5,5,5,15,High Value
15602,8,9,1102.37,5,5,4,14,High Value
15603,79,1,48.48,2,1,1,4,Hibernating
15604,52,1,216.39,3,1,1,5,Regular
15605,36,5,1198.23,3,4,4,11,Loyal
15606,61,9,2422.64,3,5,5,13,Loyal
15607,337,1,104.76,1,1,1,3,Hibernating
15608,28,4,1093.68,4,4,4,12,High Value
15609,184,1,270.03,1,1,2,4,Hibernating
15610,52,1,112.46,3,1,1,5,Regular
15611,10,11,1547.39,5,5,4,14,High Value
15612,36,2,195.15,3,3,1,7,Regular
15615,10,23,10360.04,5,5,5,15,High Value
15618,33,4,747.03,3,4,3,10,Loyal
15619,11,1,336.4,5,1,2,8,New
15620,57,3,1524.4,3,3,4,10,Regular
15621,4,4,1158.77,5,4,4,13,High Value
15622,43,9,3224.53,3,5,5,13,Loyal
15623,141,1,301.03,2,1,2,5,Hibernating
15624,117,4,588.13,2,4,3,9,At Risk
15625,104,4,1504.56,2,4,4,10,At Risk
15626,75,2,675.8,2,3,3,8,At Risk
15628,5,9,2865.64,5,5,5,15,High Value
15630,45,2,1180.4,3,3,4,10,Regular
15632,16,8,3147.31,4,5,5,14,High Value
15634,17,1,243.55,4,1,2,7,New
15636,90,2,724.76,2,3,3,8,At Risk
15637,53,1,223.36,3,1,1,5,Regular
15639,134,1,425.32,2,1,2,5,Hibernating
15640,4,15,12336.74,5,5,5,15,High Value
15641,105,4,1887.2,2,4,4,10,At Risk
15643,192,3,647.4,1,3,3,7,At Risk
15644,166,4,803.54,2,4,3,9,At Risk
15645,19,1,611.59,4,1,3,8,New
15646,158,3,425.14,2,3,2,7,Regular
15648,204,2,584.75,1,3,3,7,At Risk
15649,336,2,816.0,1,3,3,7,At Risk
15651,37,3,646.3,3,3,3,9,Regular
15652,91,1,337.74,2,1,2,5,Hibernating
15653,93,2,877.44,2,3,3,8,At Risk
15654,9,2,922.53,5,3,4,12,Potential
15655,243,1,511.32,1,1,3,5,Hibernating
15656,45,4,748.5,3,4,3,10,Loyal
15657,23,1,30.0,4,1,1,6,New
15658,190,5,958.9,1,4,4,9,At Risk
15659,44,1,306.45,3,1,2,6,Regular
15660,25,9,1552.01,4,5,4,13,High Value
15661,317,2,309.8,1,3,2,6,Regular
15663,106,1,138.14,2,1,1,4,Hibernating
15664,51,1,358.63,3,1,2,6,Regular
15665,168,2,2222.21,2,3,5,10,At Risk
15667,40,1,301.32,3,1,2,6,Regular
15668,218,1,76.32,1,1,1,3,Hibernating
15669,40,4,677.69,3,4,3,10,Loyal
15670,297,1,173.05,1,1,1,3,Hibernating
15671,19,7,2635.49,4,5,5,14,High Value
15673,88,4,2726.23,2,4,5,11,At Risk
15674,73,4,1744.02,2,4,4,10,At Risk
15675,81,3,323.69,2,3,2,7,Regular
15676,19,3,3324.09,4,3,5,12,Potential
15677,49,1,657.23,3,1,3,7,Regular
15678,53,1,352.7,3,1,2,6,Regular
15679,24,4,781.28,4,4,3,11,Loyal
15680,9,3,1333.68,5,3,4,12,Potential
15681,25,5,946.36,4,4,4,12,High Value
15683,117,1,193.75,2,1,1,4,Hibernating
15687,9,9,2981.5,5,5,5,15,High Value
15689,120,2,254.1,2,3,2,7,Regular
15690,4,2,239.76,5,3,1,9,Potential
15691,252,1,136.8,1,1,1,3,Hibernating
15692,28,1,191.04,4,1,1,6,New
15694,1,13,6408.6,5,5,5,15,High Value
15695,267,2,409.98,1,3,2,6,Regular
15696,33,8,2619.11,3,5,5,13,Loyal
15699,18,1,309.65,4,1,2,7,New
15700,172,2,664.03,2,3,3,8,At Risk
15701,2,4,1529.0,5,4,4,13,High Value
15703,265,1,211.5,1,1,1,3,Hibernating
15704,140,4,2293.62,2,4,5,11,At Risk
15705,201,1,143.1,1,1,1,3,Hibernating
15706,64,4,1001.81,3,4,4,11,Loyal
15707,35,4,916.98,3,4,4,11,Loyal
15708,41,7,3200.73,3,5,5,13,Loyal
15709,284,1,133.25,1,1,1,3,Hibernating
15712,9,5,1072.36,5,4,4,13,High Value
15713,143,2,346.75,2,3,2,7,Regular
15714,12,2,330.03,5,3,2,10,Potential
15716,146,4,1101.11,2,4,4,10,At Risk
15717,234,1,150.3,1,1,1,3,Hibernating
15719,33,13,5026.77,3,5,5,13,Loyal
15720,24,1,598.73,4,1,3,8,New
15721,12,1,471.4,5,1,2,8,New
15722,36,5,2169.86,3,4,5,12,Loyal
15723,365,1,190.7,1,1,1,3,Hibernating
15724,201,2,212.3,1,3,1,5,Regular
15725,15,1,415.25,4,1,2,7,New
15727,17,7,5159.06,4,5,5,14,High Value
15729,213,1,62.0,1,1,1,3,Hibernating
15730,66,3,1108.38,3,3,4,10,Regular
15732,212,2,294.12,1,3,2,6,Regular
15733,283,1,162.3,1,1,1,3,Hibernating
15734,115,2,1339.45,2,3,4,9,At Risk
15737,15,8,1121.21,4,5,4,13,High Value
15738,19,16,4788.77,4,5,5,14,High Value
15739,66,1,449.12,3,1,2,6,Regular
15740,49,1,154.88,3,1,1,5,Regular
15743,16,4,775.96,4,4,3,11,Loyal
15744,78,1,34.8,2,1,1,4,Hibernating
15745,19,4,1071.24,4,4,4,12,High Value
15746,134,1,182.96,2,1,1,4,Hibernating
15747,13,3,946.64,5,3,4,12,Potential
15748,40,1,144.36,3,1,1,5,Regular
15749,235,3,21535.9,1,3,5,9,At Risk
15750,3,8,2448.8,5,5,5,15,High Value
15752,40,7,2618.15,3,5,5,13,Loyal
15753,305,1,79.2,1,1,1,3,Hibernating
15754,51,3,455.67,3,3,2,8,Regular
15755,10,6,2318.88,5,5,5,15,High Value
15756,61,4,528.01,3,4,3,10,Loyal
15757,66,2,714.42,3,3,3,9,Regular
15758,25,1,205.25,4,1,1,6,New
15759,218,3,253.04,1,3,2,6,Regular
15762,65,2,583.75,3,3,3,9,Regular
15763,32,2,1048.67,4,3,4,11,Potential
15764,88,6,3245.47,2,5,5,12,At Risk
15766,64,1,315.06,3,1,2,6,Regular
15768,116,3,621.83,2,3,3,8,At Risk
15769,7,26,51823.72,5,5,5,15,High Value
15773,6,1,635.68,5,1,3,9,New
15774,69,1,270.8,3,1,2,6,Regular
15775,245,1,104.9,1,1,1,3,Hibernating
15776,133,1,241.62,2,1,1,4,Hibernating
15777,241,4,1021.61,1,4,4,9,At Risk
15780,184,3,475.28,1,3,3,7,At Risk
15781,25,3,333.56,4,3,2,9,Potential
15782,10,3,2593.94,5,3,5,13,Potential
15783,11,1,246.3,5,1,2,8,New
15785,33,5,2303.75,3,4,5,12,Loyal
15786,46,3,4821.0,3,3,5,11,Regular
15787,26,3,933.26,4,3,4,11,Potential
15789,358,1,351.3,1,1,2,4,Hibernating
15790,10,1,218.75,5,1,1,7,New
15791,44,2,1604.44,3,3,4,10,Regular
15793,15,3,948.96,4,3,4,11,Potential
15795,150,1,610.01,2,1,3,6,Hibernating
15796,1,8,2704.66,5,5,5,15,High Value
15797,113,3,2192.4,2,3,5,10,At Risk
15799,76,3,884.14,2,3,3,8,At Risk
15800,107,2,696.89,2,3,3,8,At Risk
15801,46,3,1042.19,3,3,4,10,Regular
15803,51,1,415.82,3,1,2,6,Regular
15804,1,13,3848.55,5,5,5,15,High Value
15805,23,17,5411.87,4,5,5,14,High Value
15806,46,3,784.58,3,3,3,9,Regular
15807,50,3,903.9,3,3,3,9,Regular
15808,306,4,3641.07,1,4,5,10,At Risk
15809,36,5,399.21,3,4,2,9,Loyal
15810,79,4,1145.43,2,4,4,10,At Risk
15811,22,6,2171.32,4,5,5,14,High Value
15812,107,5,1801.14,2,4,4,10,At Risk
15813,208,2,1303.91,1,3,4,8,At Risk
15814,17,4,1842.73,4,4,4,12,High Value
15815,64,5,2100.6,3,4,5,12,Loyal
15819,49,4,1905.45,3,4,4,11,Loyal
15820,320,1,206.98,1,1,1,3,Hibernating
15821,44,2,570.96,3,3,3,9,Regular
15822,3,2,885.47,5,3,3,11,Potential
15825,172,1,532.94,2,1,3,6,Hibernating
15826,56,3,1649.36,3,3,4,10,Regular
15827,73,14,1648.54,2,5,4,11,At Risk
15829,99,2,636.14,2,3,3,8,At Risk
15830,38,1,547.7,3,1,3,7,Regular
15831,58,3,740.64,3,3,3,9,Regular
15832,254,1,836.79,1,1,3,5,Hibernating
15834,70,4,2073.8,3,4,5,12,Loyal
15835,44,4,954.09,3,4,4,11,Loyal
15836,50,1,117.47,3,1,1,5,Regular
15837,65,1,391.98,3,1,2,6,Regular
15838,11,19,33362.28,5,5,5,15,High Value
15839,33,3,1020.74,3,3,4,10,Regular
15840,59,2,345.66,3,3,2,8,Regular
15841,73,4,1209.1,2,4,4,10,At Risk
15843,304,1,118.95,1,1,1,3,Hibernating
15844,46,1,130.74,3,1,1,5,Regular
15845,18,8,3650.87,4,5,5,14,High Value
15847,38,2,389.27,3,3,2,8,Regular
15850,19,2,234.88,4,3,1,8,Potential
15852,187,2,160.71,1,3,1,5,Regular
15853,52,1,110.8,3,1,1,5,Regular
15854,4,12,2969.12,5,5,5,15,High Value
15855,137,5,712.24,2,4,3,9,At Risk
15856,4,27,15928.48,5,5,5,15,High Value
15857,19,1,297.0,4,1,2,7,New
15858,16,5,1427.57,4,4,4,12,High Value
15860,41,8,965.16,3,5,4,12,Loyal
15861,12,8,2981.92,5,5,5,15,High Value
15862,8,4,832.88,5,4,3,12,Loyal
15863,26,2,68.84,4,3,1,8,Potential
15864,22,6,1769.78,4,5,4,13,High Value
15865,41,3,895.13,3,3,3,9,Regular
15866,101,1,211.89,2,1,1,4,Hibernating
15867,5,15,3788.75,5,5,5,15,High Value
15869,277,2,149.64,1,3,1,5,Regular
15870,33,1,351.44,3,1,2,6,Regular
15872,15,2,316.25,4,3,2,9,Potential
15874,64,7,4330.67,3,5,5,13,Loyal
15877,2,2,437.83,5,3,2,10,Potential
15880,369,1,299.03,1,1,2,4,Hibernating
15881,312,5,438.24,1,4,2,7,Regular
15882,199,4,493.08,1,4,3,8,At Risk
15883,2,2,396.48,5,3,2,10,Potential
15885,93,1,349.35,2,1,2,5,Hibernating
15886,60,1,181.09,3,1,1,5,Regular
15888,81,1,135.6,2,1,1,4,Hibernating
15889,157,2,400.77,2,3,2,7,Regular
15891,227,1,509.13,1,1,3,5,Hibernating
15894,253,2,257.6,1,3,2,6,Regular
15895,150,1,179.17,2,1,1,4,Hibernating
15897,194,2,208.59,1,3,1,5,Regular
15898,1,5,1379.63,5,4,4,13,High Value
15899,369,1,56.25,1,1,1,3,Hibernating
15900,24,1,337.28,4,1,2,7,New
15901,17,3,349.75,4,3,2,9,Potential
15903,10,7,5126.34,5,5,5,15,High Value
15904,8,1,164.68,5,1,1,7,New
15906,20,7,1521.79,4,5,4,13,High Value
15907,4,3,881.87,5,3,3,11,Potential
15909,174,1,191.94,2,1,1,4,Hibernating
15910,1,8,1228.88,5,5,4,14,High Value
15912,178,2,264.62,2,3,2,7,Regular
15916,16,8,1466.01,4,5,4,13,High Value
15917,248,1,123.1,1,1,1,3,Hibernating
15918,191,2,334.23,1,3,2,6,Regular
15919,20,2,525.69,4,3,3,10,Potential
15920,154,3,163.55,2,3,1,6,Regular
15921,173,1,323.03,2,1,2,5,Hibernating
15922,373,1,363.6,1,1,2,4,Hibernating
15923,373,1,127.08,1,1,1,3,Hibernating
15925,194,1,207.15,1,1,1,3,Hibernating
15930,67,1,426.63,3,1,2,6,Regular
15932,4,8,2461.85,5,5,5,15,High Value
15933,21,3,1107.46,4,3,4,11,Potential
15935,239,1,108.04,1,1,1,3,Hibernating
15937,64,1,145.35,3,1,1,5,Regular
15938,112,5,404.58,2,4,2,8,Regular
15939,90,14,6087.26,2,5,5,12,At Risk
15940,311,1,35.8,1,1,1,3,Hibernating
15942,134,1,337.44,2,1,2,5,Hibernating
15944,277,1,325.1,1,1,2,4,Hibernating
15945,365,1,181.0,1,1,1,3,Hibernating
15947,83,1,1708.24,2,1,4,7,Hibernating
15948,8,2,955.24,5,3,4,12,Potential
15949,17,2,364.72,4,3,2,9,Potential
15950,32,4,1684.46,4,4,4,12,High Value
15951,9,2,669.57,5,3,3,11,Potential
15952,34,4,781.91,3,4,3,10,Loyal
15953,15,8,1632.43,4,5,4,13,High Value
15955,24,14,4389.81,4,5,5,14,High Value
15957,32,1,428.89,4,1,2,7,New
15958,74,1,104.35,2,1,1,4,Hibernating
15963,20,2,470.76,4,3,2,9,Potential
15965,17,4,808.87,4,4,3,11,Loyal
15967,23,2,397.68,4,3,2,9,Potential
15969,3,3,582.9,5,3,3,11,Potential
15970,304,1,314.1,1,1,2,4,Hibernating
15971,18,12,4194.9,4,5,5,14,High Value
15973,367,1,99.77,1,1,1,3,Hibernating
15974,39,7,3429.55,3,5,5,13,Loyal
15975,84,1,371.01,2,1,2,5,Hibernating
15976,165,2,427.64,2,3,2,7,Regular
15977,17,2,1054.73,4,3,4,11,Potential
15978,77,1,1098.78,2,1,4,7,Hibernating
15980,89,3,2398.86,2,3,5,10,At Risk
15981,25,8,3408.48,4,5,5,14,High Value
15983,22,4,1465.12,4,4,4,12,High Value
15984,3,10,2759.93,5,5,5,15,High Value
15985,123,2,1037.42,2,3,4,9,At Risk
15986,30,1,168.12,4,1,1,6,New
15987,12,7,1432.77,5,5,4,14,High Value
15988,19,1,156.78,4,1,1,6,New
15990,44,2,792.11,3,3,3,9,Regular
15992,4,1,41.99,5,1,1,7,New
15993,9,7,2728.22,5,5,5,15,High Value
15994,55,1,414.27,3,1,2,6,Regular
15996,88,6,1016.68,2,5,4,11,At Risk
15998,37,5,3074.42,3,4,5,12,Loyal
16000,3,3,12393.7,5,3,5,13,Potential
16003,30,5,2735.37,4,4,5,13,High Value
16005,12,4,578.71,5,4,3,12,Loyal
16006,211,1,101.4,1,1,1,3,Hibernating
16007,48,4,1693.81,3,4,4,11,Loyal
16008,24,3,478.78,4,3,3,10,Potential
16009,22,4,972.11,4,4,4,12,High Value
16010,246,3,392.4,1,3,2,6,Regular
16011,8,16,3352.96,5,5,5,15,High Value
16012,35,3,1415.29,3,3,4,10,Regular
16013,4,47,33453.45,5,5,5,15,High Value
16014,38,3,637.58,3,3,3,9,Regular
16015,4,3,689.41,5,3,3,11,Potential
16016,3,8,1440.06,5,5,4,14,High Value
16017,47,1,211.88,3,1,1,5,Regular
16018,39,2,408.9,3,3,2,8,Regular
16019,47,9,3450.24,3,5,5,13,Loyal
16020,17,3,851.01,4,3,3,10,Potential
16022,260,1,602.63,1,1,3,5,Hibernating
16023,46,3,719.81,3,3,3,9,Regular
16024,12,1,245.75,5,1,2,8,New
16025,30,1,439.66,4,1,2,7,New
16026,43,1,236.09,3,1,1,5,Regular
16027,92,6,934.62,2,5,4,11,At Risk
16029,39,62,60369.93,3,5,5,13,Loyal
16030,310,1,331.24,1,1,2,4,Hibernating
16031,92,2,547.9,2,3,3,8,At Risk
16033,6,20,8690.03,5,5,5,15,High Value
16034,196,3,437.7,1,3,2,6,Regular
16036,87,2,758.92,2,3,3,8,At Risk
16037,270,3,855.02,1,3,3,7,At Risk
16038,8,3,454.33,5,3,2,10,Potential
16040,65,3,1313.55,3,3,4,10,Regular
16041,31,3,3166.4,4,3,5,12,Potential
16042,22,5,1127.57,4,4,4,12,High Value
16043,38,4,773.99,3,4,3,10,Loyal
16045,120,4,1340.7,2,4,4,10,At Risk
16048,373,2,243.69,1,3,2,6,Regular
16049,40,3,1074.81,3,3,4,10,Regular
16050,174,1,137.9,2,1,1,4,Hibernating
16052,54,1,362.06,3,1,2,6,Regular
16053,33,2,1511.95,3,3,4,10,Regular
16054,145,1,783.9,2,1,3,6,Hibernating
16055,221,1,134.8,1,1,1,3,Hibernating
16056,45,1,650.75,3,1,3,7,Regular
16057,16,7,2140.22,4,5,5,14,High Value
16059,66,6,1453.16,3,5,4,12,Loyal
16062,10,4,1153.62,5,4,4,13,High Value
16063,260,1,335.32,1,1,2,4,Hibernating
16065,365,1,367.14,1,1,2,4,Hibernating
16066,17,5,1521.04,4,4,4,12,High Value
16070,22,2,852.15,4,3,3,10,Potential
16071,45,1,326.24,3,1,2,6,Regular
16072,288,1,584.32,1,1,3,5,Hibernating
16073,297,1,94.35,1,1,1,3,Hibernating
16076,3,10,2173.53,5,5,5,15,High Value
16078,284,1,79.2,1,1,1,3,Hibernating
16079,17,3,1352.0,4,3,4,11,Potential
16080,82,2,176.6,2,3,1,6,Regular
16081,56,5,2799.42,3,4,5,12,Loyal
16083,101,2,1317.62,2,3,4,9,At Risk
16084,299,1,436.18,1,1,2,4,Hibernating
16085,23,5,981.51,4,4,4,12,High Value
16086,59,5,1119.31,3,4,4,11,Loyal
16091,155,2,315.06,2,3,2,7,Regular
16092,115,3,779.36,2,3,3,8,At Risk
16093,107,1,17.0,2,1,1,4,Hibernating
16094,12,4,1041.83,5,4,4,13,High Value
16096,264,1,320.62,1,1,2,4,Hibernating
16097,240,1,185.05,1,1,1,3,Hibernating
16098,88,7,2005.63,2,5,5,12,At Risk
16099,50,3,731.9,3,3,3,9,Regular
16101,71,1,1245.96,3,1,4,8,Regular
16102,42,3,1842.14,3,3,4,10,Regular
16103,7,6,1429.64,5,5,4,14,High Value
16104,62,1,298.21,3,1,2,6,Regular
16105,249,1,336.96,1,1,2,4,Hibernating
16106,66,1,108.38,3,1,1,5,Regular
16107,18,7,3204.16,4,5,5,14,High Value
16108,85,1,816.1,2,1,3,6,Hibernating
16109,219,2,611.88,1,3,3,7,At Risk
16110,45,3,1320.95,3,3,4,10,Regular
16112,143,4,195.74,2,4,1,7,Regular
16113,183,1,161.38,1,1,1,3,Hibernating
16114,171,1,135.75,2,1,1,4,Hibernating
16115,10,8,1660.88,5,5,4,14,High Value
16116,212,1,592.88,1,1,3,5,Hibernating
16117,190,1,232.21,1,1,1,3,Hibernating
16119,8,2,423.36,5,3,2,10,Potential
16120,59,4,1294.14,3,4,4,11,Loyal
16121,57,2,854.66,3,3,3,9,Regular
16122,73,4,684.42,2,4,3,9,At Risk
16123,52,1,307.78,3,1,2,6,Regular
16124,317,1,187.15,1,1,1,3,Hibernating
16125,367,1,289.35,1,1,2,4,Hibernating
16126,29,4,6287.77,4,4,5,13,High Value
16127,39,1,656.25,3,1,3,7,Regular
16128,18,5,1880.22,4,4,4,12,High Value
16131,52,6,3506.54,3,5,5,13,Loyal
16133,4,33,14305.66,5,5,5,15,High Value
16134,22,2,603.69,4,3,3,10,Potential
16135,263,1,517.55,1,1,3,5,Hibernating
16136,60,3,709.38,3,3,3,9,Regular
16139,19,3,635.41,4,3,3,10,Potential
16140,66,2,708.18,3,3,3,9,Regular
16141,88,1,620.4,2,1,3,6,Hibernating
16142,250,1,535.34,1,1,3,5,Hibernating
16143,3,6,2419.84,5,5,5,15,High Value
16144,247,1,175.2,1,1,1,3,Hibernating
16145,9,11,3741.98,5,5,5,15,High Value
16146,157,3,734.13,2,3,3,8,At Risk
16147,134,1,375.0,2,1,2,5,Hibernating
16148,296,1,76.32,1,1,1,3,Hibernating
16149,5,2,280.52,5,3,2,10,Potential
16150,43,5,1906.07,3,4,4,11,Loyal
16152,269,1,1829.04,1,1,4,6,Hibernating
16153,50,5,1824.23,3,4,4,11,Loyal
16156,9,9,3002.24,5,5,5,15,High Value
16157,16,3,644.24,4,3,3,10,Potential
16159,282,1,348.2,1,1,2,4,Hibernating
16160,65,2,1009.45,3,3,4,10,Regular
16161,2,19,5354.83,5,5,5,15,High Value
16162,252,1,37.4,1,1,1,3,Hibernating
16163,232,2,441.6,1,3,2,6,Regular
16164,17,3,802.53,4,3,3,10,Potential
16168,11,27,3770.6,5,5,5,15,High Value
16169,8,4,1822.97,5,4,4,13,High Value
16170,51,6,1880.42,3,5,4,12,Loyal
16171,59,1,73.2,3,1,1,5,Regular
16172,95,5,1140.21,2,4,4,10,At Risk
16173,16,6,1406.57,4,5,4,13,High Value
16174,126,3,1009.55,2,3,4,9,At Risk
16175,94,4,1037.59,2,4,4,10,At Risk
16177,50,1,331.95,3,1,2,6,Regular
16178,138,1,197.9,2,1,1,4,Hibernating
16179,61,1,215.83,3,1,1,5,Regular
16180,100,8,10217.48,2,5,5,12,At Risk
16181,73,1,305.54,2,1,2,5,Hibernating
16182,72,4,6617.65,2,4,5,11,At Risk
16183,67,1,338.71,3,1,2,6,Regular
16184,64,6,1155.54,3,5,4,12,Loyal
16185,17,2,529.41,4,3,3,10,Potential
16186,23,12,3991.94,4,5,5,14,High Value
16187,32,15,6841.24,4,5,5,14,High Value
16188,45,4,981.86,3,4,4,11,Loyal
16189,16,2,215.48,4,3,1,8,Potential
16190,40,1,215.08,3,1,1,5,Regular
16191,3,13,4916.57,5,5,5,15,High Value
16193,237,1,314.45,1,1,2,4,Hibernating
16198,75,1,400.68,2,1,2,5,Hibernating
16200,4,2,1068.87,5,3,4,12,Potential
16201,3,4,1821.52,5,4,4,13,High Value
16202,361,1,365.27,1,1,2,4,Hibernating
16203,59,4,589.15,3,4,3,10,Loyal
16204,23,1,384.18,4,1,2,7,New
16205,31,4,751.03,4,4,3,11,Loyal
16206,55,4,537.06,3,4,3,10,Loyal
16207,25,1,394.38,4,1,2,7,New
16208,45,2,664.26,3,3,3,9,Regular
16209,89,5,2262.62,2,4,5,11,At Risk
16210,2,17,21076.3,5,5,5,15,High Value
16211,89,1,542.77,2,1,3,6,Hibernating
16212,19,2,681.19,4,3,3,10,Potential
16213,79,1,159.0,2,1,1,4,Hibernating
16214,171,3,1062.75,2,3,4,9,At Risk
16215,81,1,242.35,2,1,1,4,Hibernating
16216,267,1,914.93,1,1,4,6,Hibernating
16217,235,2,266.45,1,3,2,6,Regular
16218,30,7,3054.87,4,5,5,14,High Value
16221,37,3,860.86,3,3,3,9,Regular
16222,318,1,773.55,1,1,3,5,Hibernating
16224,57,4,1295.3,3,4,4,11,Loyal
16225,45,5,1096.32,3,4,4,11,Loyal
16226,203,3,255.12,1,3,2,6,Regular
16227,225,1,308.32,1,1,2,4,Hibernating
16229,87,2,1010.6,2,3,4,9,At Risk
16230,190,2,542.03,1,3,3,7,At Risk
16232,44,4,983.23,3,4,4,11,Loyal
16233,71,3,422.13,3,3,2,8,Regular
16235,41,4,848.41,3,4,3,10,Loyal
16236,78,1,432.2,2,1,2,5,Hibernating
16239,57,2,372.9,3,3,2,8,Regular
16240,24,2,3693.81,4,3,5,12,Potential
16241,10,13,2590.31,5,5,5,15,High Value
16242,8,7,3574.91,5,5,5,15,High Value
16243,34,2,409.1,3,3,2,8,Regular
16244,212,2,1522.75,1,3,4,8,At Risk
16245,24,3,1352.36,4,3,4,11,Potential
16247,170,1,114.56,2,1,1,4,Hibernating
16248,62,1,152.94,3,1,1,5,Regular
16249,53,5,1800.07,3,4,4,11,Loyal
16250,261,2,389.44,1,3,2,6,Regular
16253,67,2,3683.86,3,3,5,11,Regular
16255,17,8,2609.3,4,5,5,14,High Value
16256,267,1,732.63,1,1,3,5,Hibernating
16257,177,1,21.95,2,1,1,4,Hibernating
16258,45,5,5203.51,3,4,5,12,Loyal
16260,51,1,1035.45,3,1,4,8,Regular
16261,17,4,728.54,4,4,3,11,Loyal
16265,9,9,5323.15,5,5,5,15,High Value
16266,74,7,861.89,2,5,3,10,At Risk
16268,71,2,617.65,3,3,3,9,Regular
16270,353,1,1141.24,1,1,4,6,Hibernating
16271,16,4,1383.69,4,4,4,12,High Value
16272,117,1,411.7,2,1,2,5,Hibernating
16274,373,1,331.55,1,1,2,4,Hibernating
16275,197,1,559.87,1,1,3,5,Hibernating
16276,177,1,810.6,2,1,3,6,Hibernating
16278,100,1,537.83,2,1,3,6,Hibernating
16279,21,3,1489.88,4,3,4,11,Potential
16281,72,1,2062.06,2,1,5,8,Hibernating
16282,340,1,168.3,1,1,1,3,Hibernating
16283,6,5,1529.81,5,4,4,13,High Value
16284,31,2,812.68,4,3,3,10,Potential
16287,170,1,142.5,2,1,1,4,Hibernating
16292,122,1,280.9,2,1,2,5,Hibernating
16293,22,10,2236.74,4,5,5,14,High Value
16295,10,4,1328.55,5,4,4,13,High Value
16297,269,1,278.55,1,1,2,4,Hibernating
16298,23,3,598.2,4,3,3,10,Potential
16302,127,1,212.82,2,1,1,4,Hibernating
16303,26,3,5305.83,4,3,5,12,Potential
16305,139,1,361.22,2,1,2,5,Hibernating
16306,214,6,602.27,1,5,3,9,At Risk
16308,38,4,2560.0,3,4,5,12,Loyal
16309,106,2,686.67,2,3,3,8,At Risk
16311,18,2,616.26,4,3,3,10,Potential
16313,3,2,274.15,5,3,2,10,Potential
16315,331,1,226.37,1,1,1,3,Hibernating
16316,64,8,2755.56,3,5,5,13,Loyal
16317,120,3,1341.65,2,3,4,9,At Risk
16318,35,1,328.15,3,1,2,6,Regular
16319,218,1,404.4,1,1,2,4,Hibernating
16320,172,2,1038.46,2,3,4,9,At Risk
16321,72,5,230.7,2,4,1,7,Regular
16322,1,2,326.75,5,3,2,10,Potential
16323,196,1,207.5,1,1,1,3,Hibernating
16324,128,3,408.59,2,3,2,7,Regular
16325,47,3,510.54,3,3,3,9,Regular
16326,6,14,3014.22,5,5,5,15,High Value
16327,14,6,3789.67,4,5,5,14,High Value
